dataset,size,quality,algorithm,signal,seed,mi_value
PBMC,1000,0.1072766,Geneformer,protein_counts,2303,2.89144
PBMC,1000,0.1072766,Geneformer,protein_counts,2701,2.89372
PBMC,1000,0.1072766,PCA,protein_counts,42,2.63862
PBMC,1000,0.1072766,PCA,protein_counts,2303,2.60958
PBMC,1000,0.1072766,PCA,protein_counts,2701,2.60401
PBMC,1000,0.1072766,RandomProjection,protein_counts,42,1.87921
PBMC,1000,0.1072766,RandomProjection,protein_counts,2303,1.93615
PBMC,1000,0.1072766,RandomProjection,protein_counts,2701,1.87921
PBMC,1000,0.1072766,SCVI,protein_counts,42,2.8754
PBMC,1000,0.1072766,SCVI,protein_counts,2303,2.96127
PBMC,1000,0.1072766,SCVI,protein_counts,2701,2.89662
PBMC,1000,0.225772,Geneformer,protein_counts,42,2.98815
PBMC,1000,0.225772,Geneformer,protein_counts,2303,2.94119
PBMC,1000,0.225772,Geneformer,protein_counts,2701,3.0451
PBMC,1000,0.225772,PCA,protein_counts,42,2.92853
PBMC,1000,0.225772,PCA,protein_counts,2303,2.92476
PBMC,1000,0.225772,PCA,protein_counts,2701,2.95214
PBMC,1000,0.225772,RandomProjection,protein_counts,42,2.34458
PBMC,1000,0.225772,RandomProjection,protein_counts,2303,2.30841
PBMC,1000,0.225772,RandomProjection,protein_counts,2701,2.34458
PBMC,1000,0.225772,SCVI,protein_counts,42,2.78043
PBMC,1000,0.225772,SCVI,protein_counts,2303,2.91891
PBMC,1000,0.225772,SCVI,protein_counts,2701,2.91959
PBMC,1000,0.4751547,Geneformer,protein_counts,42,3.30545
PBMC,1000,0.4751547,Geneformer,protein_counts,2303,2.92727
PBMC,1000,0.4751547,Geneformer,protein_counts,2701,2.79674
PBMC,1000,0.4751547,PCA,protein_counts,42,3.41794
PBMC,1000,0.4751547,PCA,protein_counts,2303,3.41581
PBMC,1000,0.4751547,PCA,protein_counts,2701,3.51724
PBMC,1000,0.4751547,RandomProjection,protein_counts,42,2.62211
PBMC,1000,0.4751547,RandomProjection,protein_counts,2303,2.61263
PBMC,1000,0.4751547,RandomProjection,protein_counts,2701,2.62211
PBMC,1000,0.4751547,SCVI,protein_counts,42,2.52969
PBMC,1000,0.4751547,SCVI,protein_counts,2303,2.62013
PBMC,1000,0.4751547,SCVI,protein_counts,2701,2.72573
PBMC,1000,1.0,Geneformer,protein_counts,42,3.47996
PBMC,1000,1.0,Geneformer,protein_counts,2303,3.28075
PBMC,1000,1.0,Geneformer,protein_counts,2701,3.29869
PBMC,1000,1.0,PCA,protein_counts,42,3.75497
PBMC,1000,1.0,PCA,protein_counts,2303,3.78066
PBMC,1000,1.0,PCA,protein_counts,2701,3.77536
PBMC,1000,1.0,RandomProjection,protein_counts,42,2.8748
PBMC,1000,1.0,RandomProjection,protein_counts,2303,2.86534
PBMC,1000,1.0,RandomProjection,protein_counts,2701,2.8748
PBMC,1000,1.0,SCVI,protein_counts,42,3.10363
PBMC,1000,1.0,SCVI,protein_counts,2303,2.89013
PBMC,1000,1.0,SCVI,protein_counts,2701,2.83659
PBMC,2154,0.0012346,Geneformer,protein_counts,42,0.77921
PBMC,2154,0.0012346,Geneformer,protein_counts,2303,0.73143
PBMC,2154,0.0012346,Geneformer,protein_counts,2701,0.78738
PBMC,2154,0.0012346,PCA,protein_counts,42,0.35746
PBMC,2154,0.0012346,PCA,protein_counts,2303,0.37792
PBMC,2154,0.0012346,PCA,protein_counts,2701,0.35547
PBMC,2154,0.0012346,RandomProjection,protein_counts,42,0.25169
PBMC,2154,0.0012346,RandomProjection,protein_counts,2303,0.24459
PBMC,2154,0.0012346,RandomProjection,protein_counts,2701,0.25169
PBMC,2154,0.0012346,SCVI,protein_counts,42,0.44744
PBMC,2154,0.0012346,SCVI,protein_counts,2303,0.43407
PBMC,2154,0.0012346,SCVI,protein_counts,2701,0.4166
PBMC,2154,0.0025982,Geneformer,protein_counts,42,1.13066
PBMC,2154,0.0025982,Geneformer,protein_counts,2303,1.14298
PBMC,2154,0.0025982,Geneformer,protein_counts,2701,1.15204
PBMC,2154,0.0025982,PCA,protein_counts,42,0.60423
PBMC,2154,0.0025982,PCA,protein_counts,2303,0.57706
PBMC,2154,0.0025982,PCA,protein_counts,2701,0.57238
PBMC,2154,0.0025982,RandomProjection,protein_counts,42,0.2752
PBMC,2154,0.0025982,RandomProjection,protein_counts,2303,0.28246
PBMC,2154,0.0025982,RandomProjection,protein_counts,2701,0.2752
PBMC,2154,0.0025982,SCVI,protein_counts,42,0.85578
PBMC,2154,0.0025982,SCVI,protein_counts,2303,0.80558
PBMC,2154,0.0025982,SCVI,protein_counts,2701,0.83323
PBMC,2154,0.0054682,Geneformer,protein_counts,42,1.59711
PBMC,2154,0.0054682,Geneformer,protein_counts,2303,1.629
PBMC,2154,0.0054682,Geneformer,protein_counts,2701,1.61094
PBMC,2154,0.0054682,PCA,protein_counts,42,0.85207
PBMC,2154,0.0054682,PCA,protein_counts,2303,0.85532
PBMC,2154,0.0054682,PCA,protein_counts,2701,0.90382
PBMC,2154,0.0054682,RandomProjection,protein_counts,42,0.41653
PBMC,2154,0.0054682,RandomProjection,protein_counts,2303,0.38736
PBMC,2154,0.0054682,RandomProjection,protein_counts,2701,0.41653
PBMC,2154,0.0054682,SCVI,protein_counts,42,1.30222
PBMC,2154,0.0054682,SCVI,protein_counts,2303,1.29656
PBMC,2154,0.0054682,SCVI,protein_counts,2701,1.30249
PBMC,2154,0.0115083,Geneformer,protein_counts,42,2.05038
PBMC,2154,0.0115083,Geneformer,protein_counts,2303,2.00631
PBMC,2154,0.0115083,Geneformer,protein_counts,2701,2.06856
PBMC,2154,0.0115083,PCA,protein_counts,42,1.3436
PBMC,2154,0.0115083,PCA,protein_counts,2303,1.36018
PBMC,2154,0.0115083,PCA,protein_counts,2701,1.33065
PBMC,2154,0.0115083,RandomProjection,protein_counts,42,0.6329
PBMC,2154,0.0115083,RandomProjection,protein_counts,2303,0.65149
PBMC,2154,0.0115083,RandomProjection,protein_counts,2701,0.6329
PBMC,2154,0.0115083,SCVI,protein_counts,42,1.88651
PBMC,2154,0.0115083,SCVI,protein_counts,2303,1.90641
PBMC,2154,0.0115083,SCVI,protein_counts,2701,1.9093
PBMC,2154,0.02422,Geneformer,protein_counts,42,2.40653
PBMC,2154,0.02422,Geneformer,protein_counts,2303,2.39148
PBMC,2154,0.02422,Geneformer,protein_counts,2701,2.37251
PBMC,2154,0.02422,PCA,protein_counts,42,1.81363
PBMC,2154,0.02422,PCA,protein_counts,2303,1.74708
PBMC,2154,0.02422,PCA,protein_counts,2701,1.77982
PBMC,2154,0.02422,RandomProjection,protein_counts,42,1.01817
PBMC,2154,0.02422,RandomProjection,protein_counts,2303,1.02923
PBMC,2154,0.02422,RandomProjection,protein_counts,2701,1.01817
PBMC,2154,0.02422,SCVI,protein_counts,42,2.43736
PBMC,2154,0.02422,SCVI,protein_counts,2303,2.32094
PBMC,2154,0.02422,SCVI,protein_counts,2701,2.34517
PBMC,2154,0.050973,Geneformer,protein_counts,42,2.73531
PBMC,2154,0.050973,Geneformer,protein_counts,2303,2.78979
PBMC,2154,0.050973,Geneformer,protein_counts,2701,2.78779
PBMC,2154,0.050973,PCA,protein_counts,42,2.19488
PBMC,2154,0.050973,PCA,protein_counts,2303,2.20007
PBMC,2154,0.050973,PCA,protein_counts,2701,2.16795
PBMC,2154,0.050973,RandomProjection,protein_counts,42,1.46463
PBMC,2154,0.050973,RandomProjection,protein_counts,2303,1.47537
PBMC,2154,0.050973,RandomProjection,protein_counts,2701,1.46463
PBMC,2154,0.050973,SCVI,protein_counts,42,2.91024
PBMC,2154,0.050973,SCVI,protein_counts,2303,2.9947
PBMC,2154,0.050973,SCVI,protein_counts,2701,2.9419
PBMC,2154,0.1072766,Geneformer,protein_counts,42,2.8758
PBMC,2154,0.1072766,Geneformer,protein_counts,2303,3.02724
PBMC,2154,0.1072766,Geneformer,protein_counts,2701,3.00587
PBMC,2154,0.1072766,PCA,protein_counts,42,2.60347
PBMC,2154,0.1072766,PCA,protein_counts,2303,2.56414
PBMC,2154,0.1072766,PCA,protein_counts,2701,2.6481
PBMC,2154,0.1072766,RandomProjection,protein_counts,42,1.87921
PBMC,2154,0.1072766,RandomProjection,protein_counts,2303,1.93615
PBMC,2154,0.1072766,RandomProjection,protein_counts,2701,1.87921
PBMC,2154,0.1072766,SCVI,protein_counts,42,3.34186
PBMC,2154,0.1072766,SCVI,protein_counts,2303,3.08122
PBMC,2154,0.1072766,SCVI,protein_counts,2701,3.09231
PBMC,2154,0.225772,Geneformer,protein_counts,42,3.27588
PBMC,2154,0.225772,Geneformer,protein_counts,2303,3.4225
PBMC,2154,0.225772,Geneformer,protein_counts,2701,3.45145
PBMC,2154,0.225772,PCA,protein_counts,42,2.92309
PBMC,2154,0.225772,PCA,protein_counts,2303,2.94125
PBMC,2154,0.225772,PCA,protein_counts,2701,2.92512
PBMC,2154,0.225772,RandomProjection,protein_counts,42,2.34458
PBMC,2154,0.225772,RandomProjection,protein_counts,2303,2.30841
PBMC,2154,0.225772,RandomProjection,protein_counts,2701,2.34458
PBMC,2154,0.225772,SCVI,protein_counts,42,3.4793
PBMC,2154,0.225772,SCVI,protein_counts,2303,2.8175
PBMC,2154,0.225772,SCVI,protein_counts,2701,2.90027
PBMC,2154,0.4751547,Geneformer,protein_counts,42,3.46163
PBMC,2154,0.4751547,Geneformer,protein_counts,2303,3.29436
PBMC,2154,0.4751547,Geneformer,protein_counts,2701,3.34239
PBMC,2154,0.4751547,PCA,protein_counts,42,3.47422
PBMC,2154,0.4751547,PCA,protein_counts,2303,3.46786
PBMC,2154,0.4751547,PCA,protein_counts,2701,3.4883
PBMC,2154,0.4751547,RandomProjection,protein_counts,42,2.62211
PBMC,2154,0.4751547,RandomProjection,protein_counts,2303,2.61263
PBMC,2154,0.4751547,RandomProjection,protein_counts,2701,2.62211
PBMC,2154,0.4751547,SCVI,protein_counts,42,3.37888
PBMC,2154,0.4751547,SCVI,protein_counts,2303,2.63287
PBMC,2154,0.4751547,SCVI,protein_counts,2701,2.69773
PBMC,2154,1.0,Geneformer,protein_counts,42,3.67016
PBMC,2154,1.0,Geneformer,protein_counts,2303,3.47897
PBMC,2154,1.0,Geneformer,protein_counts,2701,3.46229
PBMC,2154,1.0,PCA,protein_counts,42,3.83449
PBMC,2154,1.0,PCA,protein_counts,2303,3.81772
PBMC,2154,1.0,PCA,protein_counts,2701,3.84027
PBMC,2154,1.0,RandomProjection,protein_counts,42,2.8748
PBMC,2154,1.0,RandomProjection,protein_counts,2303,2.86534
PBMC,2154,1.0,RandomProjection,protein_counts,2701,2.8748
PBMC,2154,1.0,SCVI,protein_counts,42,2.74447
PBMC,2154,1.0,SCVI,protein_counts,2303,2.99965
PBMC,2154,1.0,SCVI,protein_counts,2701,2.92493
PBMC,4641,0.0012346,Geneformer,protein_counts,42,0.77532
PBMC,4641,0.0012346,Geneformer,protein_counts,2303,0.8001
PBMC,4641,0.0012346,Geneformer,protein_counts,2701,0.76531
PBMC,4641,0.0012346,PCA,protein_counts,42,0.35649
PBMC,4641,0.0012346,PCA,protein_counts,2303,0.38055
PBMC,4641,0.0012346,PCA,protein_counts,2701,0.37773
PBMC,4641,0.0012346,RandomProjection,protein_counts,42,0.25169
PBMC,4641,0.0012346,RandomProjection,protein_counts,2303,0.24459
PBMC,4641,0.0012346,RandomProjection,protein_counts,2701,0.25169
PBMC,4641,0.0012346,SCVI,protein_counts,42,0.51411
PBMC,4641,0.0012346,SCVI,protein_counts,2303,0.50499
PBMC,4641,0.0012346,SCVI,protein_counts,2701,0.49364
PBMC,4641,0.0025982,Geneformer,protein_counts,42,1.13218
PBMC,4641,0.0025982,Geneformer,protein_counts,2303,1.13563
PBMC,4641,0.0025982,Geneformer,protein_counts,2701,1.14045
PBMC,4641,0.0025982,PCA,protein_counts,42,0.62018
PBMC,4641,0.0025982,PCA,protein_counts,2303,0.59503
PBMC,4641,0.0025982,PCA,protein_counts,2701,0.60992
PBMC,4641,0.0025982,RandomProjection,protein_counts,42,0.2752
PBMC,4641,0.0025982,RandomProjection,protein_counts,2303,0.28246
PBMC,4641,0.0025982,RandomProjection,protein_counts,2701,0.2752
PBMC,4641,0.0025982,SCVI,protein_counts,42,0.88503
PBMC,4641,0.0025982,SCVI,protein_counts,2303,0.87989
PBMC,4641,0.0025982,SCVI,protein_counts,2701,0.88334
PBMC,4641,0.0054682,Geneformer,protein_counts,42,1.62565
PBMC,4641,0.0054682,Geneformer,protein_counts,2303,1.71208
PBMC,4641,0.0054682,Geneformer,protein_counts,2701,1.65422
PBMC,4641,0.0054682,PCA,protein_counts,42,0.94411
PBMC,4641,0.0054682,PCA,protein_counts,2303,0.88793
PBMC,4641,0.0054682,PCA,protein_counts,2701,0.94862
PBMC,4641,0.0054682,RandomProjection,protein_counts,42,0.41653
PBMC,4641,0.0054682,RandomProjection,protein_counts,2303,0.38736
PBMC,4641,0.0054682,RandomProjection,protein_counts,2701,0.41653
PBMC,4641,0.0054682,SCVI,protein_counts,42,1.38639
PBMC,4641,0.0054682,SCVI,protein_counts,2303,1.39241
PBMC,4641,0.0054682,SCVI,protein_counts,2701,1.42772
PBMC,4641,0.0115083,Geneformer,protein_counts,42,1.96552
PBMC,4641,0.0115083,Geneformer,protein_counts,2303,1.93637
PBMC,4641,0.0115083,Geneformer,protein_counts,2701,1.94782
PBMC,4641,0.0115083,PCA,protein_counts,42,1.38922
PBMC,4641,0.0115083,PCA,protein_counts,2303,1.33674
PBMC,4641,0.0115083,PCA,protein_counts,2701,1.36128
PBMC,4641,0.0115083,RandomProjection,protein_counts,42,0.6329
PBMC,4641,0.0115083,RandomProjection,protein_counts,2303,0.65149
PBMC,4641,0.0115083,RandomProjection,protein_counts,2701,0.6329
PBMC,4641,0.0115083,SCVI,protein_counts,42,1.97875
PBMC,4641,0.0115083,SCVI,protein_counts,2303,1.98531
PBMC,4641,0.0115083,SCVI,protein_counts,2701,1.97438
PBMC,4641,0.02422,Geneformer,protein_counts,42,2.43337
PBMC,4641,0.02422,Geneformer,protein_counts,2303,2.38077
PBMC,4641,0.02422,Geneformer,protein_counts,2701,2.39712
PBMC,4641,0.02422,PCA,protein_counts,42,1.84139
PBMC,4641,0.02422,PCA,protein_counts,2303,1.79272
PBMC,4641,0.02422,PCA,protein_counts,2701,1.80194
PBMC,4641,0.02422,RandomProjection,protein_counts,42,1.01817
PBMC,4641,0.02422,RandomProjection,protein_counts,2303,1.02923
PBMC,4641,0.02422,RandomProjection,protein_counts,2701,1.01817
PBMC,4641,0.02422,SCVI,protein_counts,42,2.49632
PBMC,4641,0.02422,SCVI,protein_counts,2303,2.41647
PBMC,4641,0.02422,SCVI,protein_counts,2701,2.46565
PBMC,4641,0.050973,Geneformer,protein_counts,42,2.77326
PBMC,4641,0.050973,Geneformer,protein_counts,2303,2.82454
PBMC,4641,0.050973,Geneformer,protein_counts,2701,2.86859
PBMC,4641,0.050973,PCA,protein_counts,42,2.25529
PBMC,4641,0.050973,PCA,protein_counts,2303,2.21225
PBMC,4641,0.050973,PCA,protein_counts,2701,2.25742
PBMC,4641,0.050973,RandomProjection,protein_counts,42,1.46463
PBMC,4641,0.050973,RandomProjection,protein_counts,2303,1.47537
PBMC,4641,0.050973,RandomProjection,protein_counts,2701,1.46463
PBMC,4641,0.050973,SCVI,protein_counts,42,3.0148
PBMC,4641,0.050973,SCVI,protein_counts,2303,3.15554
PBMC,4641,0.050973,SCVI,protein_counts,2701,3.14243
PBMC,4641,0.1072766,Geneformer,protein_counts,42,3.08008
PBMC,4641,0.1072766,Geneformer,protein_counts,2303,3.18252
PBMC,4641,0.1072766,Geneformer,protein_counts,2701,3.28698
PBMC,4641,0.1072766,PCA,protein_counts,42,2.6269
PBMC,4641,0.1072766,PCA,protein_counts,2303,2.64263
PBMC,4641,0.1072766,PCA,protein_counts,2701,2.66038
PBMC,4641,0.1072766,RandomProjection,protein_counts,42,1.87921
PBMC,4641,0.1072766,RandomProjection,protein_counts,2303,1.93615
PBMC,4641,0.1072766,RandomProjection,protein_counts,2701,1.87921
PBMC,4641,0.1072766,SCVI,protein_counts,42,3.51257
PBMC,4641,0.1072766,SCVI,protein_counts,2303,3.34458
PBMC,4641,0.1072766,SCVI,protein_counts,2701,3.31891
PBMC,4641,0.225772,Geneformer,protein_counts,42,3.39732
PBMC,4641,0.225772,Geneformer,protein_counts,2303,3.3622
PBMC,4641,0.225772,Geneformer,protein_counts,2701,3.45245
PBMC,4641,0.225772,PCA,protein_counts,42,3.03909
PBMC,4641,0.225772,PCA,protein_counts,2303,3.04437
PBMC,4641,0.225772,PCA,protein_counts,2701,3.10899
PBMC,4641,0.225772,RandomProjection,protein_counts,42,2.34458
PBMC,4641,0.225772,RandomProjection,protein_counts,2303,2.30841
PBMC,4641,0.225772,RandomProjection,protein_counts,2701,2.34458
PBMC,4641,0.225772,SCVI,protein_counts,42,3.88475
PBMC,4641,0.225772,SCVI,protein_counts,2303,3.77916
PBMC,4641,0.225772,SCVI,protein_counts,2701,3.74708
PBMC,4641,0.4751547,Geneformer,protein_counts,42,3.53179
PBMC,4641,0.4751547,Geneformer,protein_counts,2303,3.41429
PBMC,4641,0.4751547,Geneformer,protein_counts,2701,3.43029
PBMC,4641,0.4751547,PCA,protein_counts,42,3.51504
PBMC,4641,0.4751547,PCA,protein_counts,2303,3.43102
PBMC,4641,0.4751547,PCA,protein_counts,2701,3.52888
PBMC,4641,0.4751547,RandomProjection,protein_counts,42,2.62211
PBMC,4641,0.4751547,RandomProjection,protein_counts,2303,2.61263
PBMC,4641,0.4751547,RandomProjection,protein_counts,2701,2.62211
PBMC,4641,0.4751547,SCVI,protein_counts,42,3.80356
PBMC,4641,0.4751547,SCVI,protein_counts,2303,3.43045
PBMC,4641,0.4751547,SCVI,protein_counts,2701,3.43762
PBMC,4641,1.0,Geneformer,protein_counts,42,3.6742
PBMC,4641,1.0,Geneformer,protein_counts,2303,3.71309
PBMC,4641,1.0,Geneformer,protein_counts,2701,3.63939
PBMC,4641,1.0,PCA,protein_counts,42,3.84523
PBMC,4641,1.0,PCA,protein_counts,2303,3.82068
PBMC,4641,1.0,PCA,protein_counts,2701,3.90223
PBMC,4641,1.0,RandomProjection,protein_counts,42,2.8748
PBMC,4641,1.0,RandomProjection,protein_counts,2303,2.86534
PBMC,4641,1.0,RandomProjection,protein_counts,2701,2.8748
PBMC,4641,1.0,SCVI,protein_counts,42,4.01302
PBMC,4641,1.0,SCVI,protein_counts,2303,3.52856
PBMC,4641,1.0,SCVI,protein_counts,2701,3.40132
PBMC,10000,0.0012346,Geneformer,protein_counts,42,0.8182
PBMC,10000,0.0012346,Geneformer,protein_counts,2303,0.74139
PBMC,10000,0.0012346,Geneformer,protein_counts,2701,0.79922
PBMC,10000,0.0012346,PCA,protein_counts,42,0.36936
PBMC,10000,0.0012346,PCA,protein_counts,2303,0.37477
PBMC,10000,0.0012346,PCA,protein_counts,2701,0.3958
PBMC,10000,0.0012346,RandomProjection,protein_counts,42,0.25169
PBMC,10000,0.0012346,RandomProjection,protein_counts,2303,0.24459
PBMC,10000,0.0012346,RandomProjection,protein_counts,2701,0.25169
PBMC,10000,0.0012346,SCVI,protein_counts,42,0.60827
PBMC,10000,0.0012346,SCVI,protein_counts,2303,0.589
PBMC,10000,0.0012346,SCVI,protein_counts,2701,0.61606
PBMC,10000,0.0025982,Geneformer,protein_counts,42,1.23127
PBMC,10000,0.0025982,Geneformer,protein_counts,2303,1.21295
PBMC,10000,0.0025982,Geneformer,protein_counts,2701,1.17864
PBMC,10000,0.0025982,PCA,protein_counts,42,0.64231
PBMC,10000,0.0025982,PCA,protein_counts,2303,0.6092
PBMC,10000,0.0025982,PCA,protein_counts,2701,0.59052
PBMC,10000,0.0025982,RandomProjection,protein_counts,42,0.2752
PBMC,10000,0.0025982,RandomProjection,protein_counts,2303,0.28246
PBMC,10000,0.0025982,RandomProjection,protein_counts,2701,0.2752
PBMC,10000,0.0025982,SCVI,protein_counts,42,0.99584
PBMC,10000,0.0025982,SCVI,protein_counts,2303,0.9361
PBMC,10000,0.0025982,SCVI,protein_counts,2701,0.94512
PBMC,10000,0.0054682,Geneformer,protein_counts,42,1.64038
PBMC,10000,0.0054682,Geneformer,protein_counts,2303,1.64681
PBMC,10000,0.0054682,Geneformer,protein_counts,2701,1.64614
PBMC,10000,0.0054682,PCA,protein_counts,42,0.97133
PBMC,10000,0.0054682,PCA,protein_counts,2303,0.92384
PBMC,10000,0.0054682,PCA,protein_counts,2701,0.94339
PBMC,10000,0.0054682,RandomProjection,protein_counts,42,0.41653
PBMC,10000,0.0054682,RandomProjection,protein_counts,2303,0.38736
PBMC,10000,0.0054682,RandomProjection,protein_counts,2701,0.41653
PBMC,10000,0.0054682,SCVI,protein_counts,42,1.4642
PBMC,10000,0.0054682,SCVI,protein_counts,2303,1.50556
PBMC,10000,0.0054682,SCVI,protein_counts,2701,1.5375
PBMC,10000,0.0115083,Geneformer,protein_counts,42,2.08899
PBMC,10000,0.0115083,Geneformer,protein_counts,2303,2.0837
PBMC,10000,0.0115083,Geneformer,protein_counts,2701,2.01032
PBMC,10000,0.0115083,PCA,protein_counts,42,1.35588
PBMC,10000,0.0115083,PCA,protein_counts,2303,1.40945
PBMC,10000,0.0115083,PCA,protein_counts,2701,1.38965
PBMC,10000,0.0115083,RandomProjection,protein_counts,42,0.6329
PBMC,10000,0.0115083,RandomProjection,protein_counts,2303,0.65149
PBMC,10000,0.0115083,RandomProjection,protein_counts,2701,0.6329
PBMC,10000,0.0115083,SCVI,protein_counts,42,2.03442
PBMC,10000,0.0115083,SCVI,protein_counts,2303,2.0607
PBMC,10000,0.0115083,SCVI,protein_counts,2701,2.07617
PBMC,10000,0.02422,Geneformer,protein_counts,42,2.65608
PBMC,10000,0.02422,Geneformer,protein_counts,2303,2.55878
PBMC,10000,0.02422,Geneformer,protein_counts,2701,2.55946
PBMC,10000,0.02422,PCA,protein_counts,42,1.7771
PBMC,10000,0.02422,PCA,protein_counts,2303,1.7622
PBMC,10000,0.02422,PCA,protein_counts,2701,1.80473
PBMC,10000,0.02422,RandomProjection,protein_counts,42,1.01817
PBMC,10000,0.02422,RandomProjection,protein_counts,2303,1.02923
PBMC,10000,0.02422,RandomProjection,protein_counts,2701,1.01817
PBMC,10000,0.02422,SCVI,protein_counts,42,2.54477
PBMC,10000,0.02422,SCVI,protein_counts,2303,2.56935
PBMC,10000,0.02422,SCVI,protein_counts,2701,2.59123
PBMC,10000,0.050973,Geneformer,protein_counts,42,2.82387
PBMC,10000,0.050973,Geneformer,protein_counts,2303,2.79409
PBMC,10000,0.050973,Geneformer,protein_counts,2701,2.8844
PBMC,10000,0.050973,PCA,protein_counts,42,2.28949
PBMC,10000,0.050973,PCA,protein_counts,2303,2.20982
PBMC,10000,0.050973,PCA,protein_counts,2701,2.26024
PBMC,10000,0.050973,RandomProjection,protein_counts,42,1.46463
PBMC,10000,0.050973,RandomProjection,protein_counts,2303,1.47537
PBMC,10000,0.050973,RandomProjection,protein_counts,2701,1.46463
PBMC,10000,0.050973,SCVI,protein_counts,42,3.22285
PBMC,10000,0.050973,SCVI,protein_counts,2303,3.17955
PBMC,10000,0.050973,SCVI,protein_counts,2701,3.19441
PBMC,10000,0.1072766,Geneformer,protein_counts,42,3.03608
PBMC,10000,0.1072766,Geneformer,protein_counts,2303,3.08755
PBMC,10000,0.1072766,Geneformer,protein_counts,2701,3.15758
PBMC,10000,0.1072766,PCA,protein_counts,42,2.57271
PBMC,10000,0.1072766,PCA,protein_counts,2303,2.64654
PBMC,10000,0.1072766,PCA,protein_counts,2701,2.66314
PBMC,10000,0.1072766,RandomProjection,protein_counts,42,1.87921
PBMC,10000,0.1072766,RandomProjection,protein_counts,2303,1.93615
PBMC,10000,0.1072766,RandomProjection,protein_counts,2701,1.87921
PBMC,10000,0.1072766,SCVI,protein_counts,42,3.62326
PBMC,10000,0.1072766,SCVI,protein_counts,2303,3.64502
PBMC,10000,0.1072766,SCVI,protein_counts,2701,3.65203
PBMC,10000,0.225772,Geneformer,protein_counts,42,3.47204
PBMC,10000,0.225772,Geneformer,protein_counts,2303,3.44443
PBMC,10000,0.225772,Geneformer,protein_counts,2701,3.50321
PBMC,10000,0.225772,PCA,protein_counts,42,2.92763
PBMC,10000,0.225772,PCA,protein_counts,2303,2.96124
PBMC,10000,0.225772,PCA,protein_counts,2701,2.99061
PBMC,10000,0.225772,RandomProjection,protein_counts,42,2.34458
PBMC,10000,0.225772,RandomProjection,protein_counts,2303,2.30841
PBMC,10000,0.225772,RandomProjection,protein_counts,2701,2.34458
PBMC,10000,0.225772,SCVI,protein_counts,42,3.9567
PBMC,10000,0.225772,SCVI,protein_counts,2303,3.89086
