dataset,size,quality,method,metric,seed,mi_value,umis_per_cell,fitted_mi_value,I_max,I_max_err,u_bar,u_bar_err,A_fit,B_fit,fitted_mi_value_cell,A_cell,A_cell_err,B_cell,B_cell_err,C_cell,C_cell_err
PBMC,100,0.02422,RandomProjection,celltype.l3,42,0.80284,196,0.7700485653039557,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.02422,RandomProjection,celltype.l3,2303,0.82382,196,0.7700485653039557,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.02422,RandomProjection,celltype.l3,2701,0.66461,196,0.7700485653039557,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.02422,RandomProjection,protein_counts,42,0.95109,196,0.9993282574570933,3.147373749174665,0.0869201653984537,4874.076236221168,557.4097600323994,0.00020516708223983215,0.01610703099345212,1.2282455877236096,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100,0.02422,RandomProjection,protein_counts,2303,0.99194,196,0.9993282574570933,3.147373749174665,0.0869201653984537,4874.076236221168,557.4097600323994,0.00020516708223983215,0.01610703099345212,1.2282455877236096,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100,0.02422,RandomProjection,protein_counts,2701,0.98609,196,0.9993282574570933,3.147373749174665,0.0869201653984537,4874.076236221168,557.4097600323994,0.00020516708223983215,0.01610703099345212,1.2282455877236096,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100,0.02422,SCVI,celltype.l3,42,1.60824,196,1.5902906839636477,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.02422,SCVI,celltype.l3,2303,1.5953,196,1.5902906839636477,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.02422,SCVI,celltype.l3,2701,1.57058,196,1.5902906839636477,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.02422,SCVI,protein_counts,42,1.87539,196,1.8188125594195477,3.0905566742017023,0.13598846202102022,1029.3808507989766,171.18956313933182,0.0009714577449384532,0.07048950153959255,1.6670947801125555,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100,0.02422,SCVI,protein_counts,2303,1.91412,196,1.8188125594195477,3.0905566742017023,0.13598846202102022,1029.3808507989766,171.18956313933182,0.0009714577449384532,0.07048950153959255,1.6670947801125555,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100,0.02422,SCVI,protein_counts,2701,1.96849,196,1.8188125594195477,3.0905566742017023,0.13598846202102022,1029.3808507989766,171.18956313933182,0.0009714577449384532,0.07048950153959255,1.6670947801125555,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100,0.050973,Geneformer,celltype.l3,42,1.78697,413,1.8047663011748416,2.031599189767882,0.12092395440243348,166.22842388745465,22.113865756045357,0.006015818333674705,0.10056325070939831,1.4055962201436896,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,100,0.050973,Geneformer,celltype.l3,2701,1.8063,413,1.8047663011748416,2.031599189767882,0.12092395440243348,166.22842388745465,22.113865756045357,0.006015818333674705,0.10056325070939831,1.4055962201436896,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,100,0.050973,Geneformer,protein_counts,42,1.87995,413,1.8178733985788467,1.9125277759213148,0.1891983091977154,62.976228568955285,12.755559868487767,0.01587900740840742,0.22505040950215616,1.3739025864959447,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,100,0.050973,Geneformer,protein_counts,2701,2.05099,413,1.8178733985788467,1.9125277759213148,0.1891983091977154,62.976228568955285,12.755559868487767,0.01587900740840742,0.22505040950215616,1.3739025864959447,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,100,0.050973,PCA,celltype.l3,42,1.99843,413,1.9772996398430627,3.0905057354031995,0.10870735649768236,1624.487297447904,222.30284764480862,0.0006155788362094405,0.04466358057372233,1.5958116398143944,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100,0.050973,PCA,celltype.l3,2303,1.83831,413,1.9772996398430627,3.0905057354031995,0.10870735649768236,1624.487297447904,222.30284764480862,0.0006155788362094405,0.04466358057372233,1.5958116398143944,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100,0.050973,PCA,celltype.l3,2701,1.85493,413,1.9772996398430627,3.0905057354031995,0.10870735649768236,1624.487297447904,222.30284764480862,0.0006155788362094405,0.04466358057372233,1.5958116398143944,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100,0.050973,PCA,protein_counts,42,2.12343,413,2.1594052398263344,3.736421087333816,0.12487671731408083,3435.4193214719985,562.7551390447728,0.00029108528142396395,0.05170944703170233,1.8125096797347668,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100,0.050973,PCA,protein_counts,2303,2.00282,413,2.1594052398263344,3.736421087333816,0.12487671731408083,3435.4193214719985,562.7551390447728,0.00029108528142396395,0.05170944703170233,1.8125096797347668,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100,0.050973,PCA,protein_counts,2701,2.20981,413,2.1594052398263344,3.736421087333816,0.12487671731408083,3435.4193214719985,562.7551390447728,0.00029108528142396395,0.05170944703170233,1.8125096797347668,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100,0.050973,RandomProjection,celltype.l3,42,1.13687,413,1.1324998194766553,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.050973,RandomProjection,celltype.l3,2303,1.16133,413,1.1324998194766553,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.050973,RandomProjection,celltype.l3,2701,1.15161,413,1.1324998194766553,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.050973,RandomProjection,protein_counts,42,1.31767,413,1.4092669922001628,3.147373749174665,0.0869201653984537,4874.076236221168,557.4097600323994,0.00020516708223983215,0.01610703099345212,1.2282455877236096,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100,0.050973,RandomProjection,protein_counts,2701,1.39968,413,1.4092669922001628,3.147373749174665,0.0869201653984537,4874.076236221168,557.4097600323994,0.00020516708223983215,0.01610703099345212,1.2282455877236096,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100,0.050973,SCVI,celltype.l3,42,2.00866,413,1.9795236374490333,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.050973,SCVI,celltype.l3,2303,1.98574,413,1.9795236374490333,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.050973,SCVI,celltype.l3,2701,2.01765,413,1.9795236374490333,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.050973,SCVI,protein_counts,42,2.304,413,2.2127995966426837,3.0905566742017023,0.13598846202102022,1029.3808507989766,171.18956313933182,0.0009714577449384532,0.07048950153959255,1.6670947801125555,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100,0.050973,SCVI,protein_counts,2701,2.305,413,2.2127995966426837,3.0905566742017023,0.13598846202102022,1029.3808507989766,171.18956313933182,0.0009714577449384532,0.07048950153959255,1.6670947801125555,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100,0.1072766,Geneformer,celltype.l3,42,1.83914,869,1.9135461922447792,2.031599189767882,0.12092395440243348,166.22842388745465,22.113865756045357,0.006015818333674705,0.10056325070939831,1.4055962201436896,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,100,0.1072766,Geneformer,celltype.l3,2701,1.97561,869,1.9135461922447792,2.031599189767882,0.12092395440243348,166.22842388745465,22.113865756045357,0.006015818333674705,0.10056325070939831,1.4055962201436896,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,100,0.1072766,Geneformer,protein_counts,42,1.82442,869,1.8657383467359014,1.9125277759213148,0.1891983091977154,62.976228568955285,12.755559868487767,0.01587900740840742,0.22505040950215616,1.3739025864959447,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,100,0.1072766,Geneformer,protein_counts,2701,2.1171,869,1.8657383467359014,1.9125277759213148,0.1891983091977154,62.976228568955285,12.755559868487767,0.01587900740840742,0.22505040950215616,1.3739025864959447,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,100,0.1072766,PCA,celltype.l3,42,2.33522,869,2.34848733100893,3.0905057354031995,0.10870735649768236,1624.487297447904,222.30284764480862,0.0006155788362094405,0.04466358057372233,1.5958116398143944,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100,0.1072766,PCA,celltype.l3,2303,2.19065,869,2.34848733100893,3.0905057354031995,0.10870735649768236,1624.487297447904,222.30284764480862,0.0006155788362094405,0.04466358057372233,1.5958116398143944,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100,0.1072766,PCA,celltype.l3,2701,2.27531,869,2.34848733100893,3.0905057354031995,0.10870735649768236,1624.487297447904,222.30284764480862,0.0006155788362094405,0.04466358057372233,1.5958116398143944,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100,0.1072766,PCA,protein_counts,42,2.47401,869,2.5981027501241254,3.736421087333816,0.12487671731408083,3435.4193214719985,562.7551390447728,0.00029108528142396395,0.05170944703170233,1.8125096797347668,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100,0.1072766,PCA,protein_counts,2303,2.42649,869,2.5981027501241254,3.736421087333816,0.12487671731408083,3435.4193214719985,562.7551390447728,0.00029108528142396395,0.05170944703170233,1.8125096797347668,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100,0.1072766,PCA,protein_counts,2701,2.55425,869,2.5981027501241254,3.736421087333816,0.12487671731408083,3435.4193214719985,562.7551390447728,0.00029108528142396395,0.05170944703170233,1.8125096797347668,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100,0.1072766,RandomProjection,celltype.l3,42,1.53072,869,1.5180842696487802,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.1072766,RandomProjection,celltype.l3,2701,1.52836,869,1.5180842696487802,2.6342506754656716,0.08272234430535606,3660.620301378551,391.16750606966485,0.0002731777452098516,0.010529851704153437,1.0295395538783902,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100,0.1072766,RandomProjection,protein_counts,42,1.8218,869,1.8349540435684815,3.147373749174665,0.0869201653984537,4874.076236221168,557.4097600323994,0.00020516708223983215,0.01610703099345212,1.2282455877236096,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100,0.1072766,RandomProjection,protein_counts,2701,1.85624,869,1.8349540435684815,3.147373749174665,0.0869201653984537,4874.076236221168,557.4097600323994,0.00020516708223983215,0.01610703099345212,1.2282455877236096,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100,0.1072766,SCVI,celltype.l3,42,2.30611,869,2.307686516119201,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.1072766,SCVI,celltype.l3,2701,2.32456,869,2.307686516119201,2.8793674845718007,0.08246006597337109,1095.2631858446318,110.54124847045406,0.0009130225619962129,0.049434878654366354,1.5124235644072836,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100,0.1072766,SCVI,protein_counts,42,2.53993,869,2.5385669681152474,3.0905566742017023,0.13598846202102022,1029.3808507989766,171.18956313933182,0.0009714577449384532,0.07048950153959255,1.6670947801125555,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100,0.1072766,SCVI,protein_counts,2701,2.62815,869,2.5385669681152474,3.0905566742017023,0.13598846202102022,1029.3808507989766,171.18956313933182,0.0009714577449384532,0.07048950153959255,1.6670947801125555,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100,0.225772,Geneformer,celltype.l3,42,1.82255,1829,1.972760998070334,2.031599189767882,0.12092395440243348,166.22842388745465,22.113865756045357,0.006015818333674705,0.10056325070939831,1.4055962201436896,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,100,0.225772,Geneformer,celltype.l3,2303,1.98055,1829,1.972760998070334,2.031599189767882,0.12092395440243348,166.22842388745465,22.113865756045357,0.006015818333674705,0.10056325070939831,1.4055962201436896,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
